store_id,store_name,restaurant_type,city
s2ko,Alfresco,Fast Food,Dhaka
s2lh,Barcode Cafe,Fast Food,Dhaka
s2nk,Ma Snack Food Park,Chinese,Dhaka
s2nl,Hakka Kitchen,Chinese,Dhaka
s2om,Cilantro,Mexican,Dhaka
s2ov,Premium Sweets,Dessert,Dhaka
s2pg,Regal Chap Ghor,Chinese,Dhaka
s2ph,Thai Emerald,Chinese,Dhaka
s2pr,Coffee World,Cafe,Dhaka
s2qj,Mezzan Haile Aaiun,Bangladeshi,Chittagong
s2rg,Salt Bistro & Cafe,Fast Food,Cox'S Bazar
s2rx,Yo Momo,Dumpling,Dhaka
s2sa,Shahi Delhi Darbar,Asian,Dhaka
s2sq,Treat Cafe,Fast Food,Dhaka
s2tf,Bit & Bite,Burgers,Dhaka
s2ti,Ling Jing Chinese Restaurant,Chinese,Dhaka
s2tt,World Cuisine,Fast Food,Chittagong
s2vf,Kabab Clubs By Kababwala,Kebab,Dhaka
s2yb,Noor Tehari Ghor,Biryani,Dhaka
s2yd,Umai,Japanese,Dhaka
s2yh,Pizza Burg,Pizza,Dhaka
s2yt,Cricketer'S Dining Restaurant,Chinese,Dhaka
s2zd,Dhaba Chittagong,Indian,Chittagong
s2zf,Cozy Restaurant,SNAcks,Cox'S Bazar
s2zn,Takeout,Fast Food,Dhaka
s3ap,Royal Treat,Asian,Dhaka
s3at,Royal Fried Chicken And Catering Service,Chicken,Dhaka
s3bp,Aaheli Kabab & Restaurant,Kebab,Dhaka
s3bt,Shanghai 10,Chinese,Dhaka
s3ce,Bbq Garden,Fast Food,Dhaka
s3cg,Grassroots Cafe,Fast Food,Dhaka
s3ch,Cafe Aarko,Italian,Sylhet
s3cs,Chicken King,Fast Food,Dhaka
s3cw,Ag Food,SNAcks,Dhaka
s3dj,Kustary Orchid,Shawarma,Dhaka
s3dt,Pitstop Restaurant,Thai,Chittagong
s3et,Bheja Fry,Kebab,Dhaka
s3gq,Dream Pizza,Pizza,Dhaka
s3gw,Club House,Fast Food,Rajshahi
s3hd,Boomers Cafe,Chinese,Dhaka
s3hg,Bismillah Kitchen,Bangladeshi,Dhaka
s3ht,Queens Confectionery Uttara,Cakes,Dhaka
s3ir,Boss Sweets,Dessert,Dhaka
s3jt,Bir Chattala,Rice Dishes,Chittagong
s3kk,Exotica Restaurant (Hotel Supreme),Bangladeshi,Sylhet
s3kp,Shad Tehari Ghar,Biryani,Dhaka
s3kr,Hello Dine,Asian,Dhaka
s3lj,Thai Bistro,Chinese,Dhaka
s3ma,American Burger Banani,Burgers,Dhaka
s3md,Jalapenos,SNAcks,Dhaka
s3mw,Cheong Shing Chinese Restaurant,Chinese,Dhaka
s3nl,Gorom Thanda,Beverage,Dhaka
s3nn,Chapani,Fast Food,Dhaka
s3nw,Attin Cafe & Lounge,Middle Eastern,Dhaka
s3ny,Thanda Garam,Juice Corner,Dhaka
s3qh,The Manhattan Fish Market Bangladesh,Seafood,Dhaka
s3qp,Daruchini Chinese Restaurant & Community Center,Chicken,Rajshahi
s3ri,Dosa Hut Coffee & Juice Bar,Indian,Dhaka
s3rx,Water Garden Restaurant,Chinese,Dhaka
s3se,Bhooter Bari Dhanmondi,Fast Food,Dhaka
s3sz,Baily,Kebab,Dhaka
s3tu,The Pabulum,Burgers,Dhaka
s3uh,Morning Brewed,Fast Food,Dhaka
s3ur,Kiyoshi,Japanese,Dhaka
s3wx,Mint Leaf,Chinese,Dhaka
s3xz,Fu,Shawarma,Dhaka
s3yr,Burger King Balaka,Burgers,Dhaka
s41s,Tasty Food,SNAcks,Dhaka
s4af,Dear Dhaka,Bangladeshi,Dhaka
s4bd,Tray Story,Fast Food,Dhaka
s4bt,Saherunbagh Kashmiri Biryani House,Rice Dishes,Dhaka
s4eq,Dream 20 Restaurant,Chinese,Dhaka
s4fc,Pizzarolla & 50 Ave,Pizza,Savar
s4gg,Tk Milan Sonir Akhra,Beverage,Dhaka
s4gr,Pizza Roma Delivery,Pizza,Dhaka
s4io,Hunger Station,Fast Food,Dhaka
s4iu,Astoria Yard,Fast Food,Dhaka
s4jh,Food Village,Indian,Dhaka
s4ju,Basilico,Chinese,Dhaka
s4kt,Pizza & More,Pizza,Dhaka
s4kz,Chungking Express,Asian,Dhaka
s4ld,Food Palace,Fast Food,Dhaka
s4lk,Prince Burger,Burgers,Dhaka
s4lt,Hakka Dhaka,Chinese,Dhaka
s4mf,Food Lovers,Fast Food,Savar
s4mv,Handi Restaurant,Indian,Chittagong
s4om,Thai Signatures,Thai,Dhaka
s4qo,Hashtag Restaurant,Fast Food,Chittagong
s4qu,Fools Diner,Japanese,Dhaka
s4rb,Cheese Mania,Fast Food,Chittagong
s4tt,Food Plate,Asian,Dhaka
s4ve,Bashmoti Kacchi,Biryani,Dhaka
s4vo,Holey Bakery,Cakes,Dhaka
s4vw,Barcode Cafe,Fast Food,Chittagong
s4wb,Handi,Indian,Dhaka
s4xm,Binni Restaurant,Bangladeshi,Dhaka
s4xx,Cafe Crush,Fast Food,Dhaka
s4zo,Shawarama House Panthapath,Shawarma,Dhaka
s54s,Happy Food And Pastry Corner,Dessert,Khulna
s5av,Pizza Hut,Pizza,Cox'S Bazar
s5bg,Nerdy Bean Coffee Haus,Beverage,Dhaka
s5bl,Bel Piatto,Fast Food,Dhaka
s5bm,Humble Crumble,Beverage,Dhaka
s5ca,Zaman Hotel & Biryani House,Biryani,Chittagong
s5cg,Kfc Baily Road,Fried Chicken,Dhaka
s5cj,Burger Xpress,Burgers,Dhaka
s5dh,Society Cafe,Chinese,Dhaka
s5em,Golden Delight,Fast Food,Dhaka
s5gh,Bangla Hotel And Restaurant,Bangladeshi,Dhaka
s5gr,Queens Confectionery,Cakes,Dhaka
s5hi,Pure Sugarcane,Juice Corner,Dhaka
s5hl,New Bhai Bhai Biriyani House,Biryani,Dhaka
s5ia,Grassroots Cafe,Fast Food,Dhaka
s5im,Trouvaille,NA,Dhaka
s5kx,Mollah Food Park,Fast Food,Savar
s5ld,Z Kitchen,Fast Food,Dhaka
s5lv,Ohana Diner,Seafood,Dhaka
s5nq,Farmhouse Burger,Burgers,Dhaka
s5ob,Dhaka Biriyani House & Restaurant,Bangladeshi,Dhaka
s5om,Street Admin,SNAcks,Chittagong
s5ou,Perfe (Greek,Dessert,Dhaka
s5ow,Artisan Coffee Co.,Beverage,Sylhet
s5pc,Back Way,Fast Food,Gazipur
s5pg,Grand Moharaj,Kebab,Dhaka
s5ph,The Blue Hill,SNAcks,Chittagong
s5pp,Dosa Express,Indian,Dhaka
s5pq,Da Signature,Thai,Chittagong
s5py,R. Haque Food Gallery,Chinese,Dhaka
s5qh,Hoang Kitchen,Chinese,Dhaka
s5qv,Pizza Lab,Pizza,Dhaka
s5rj,Sat Sotero Restaurant,Asian,Dhaka
s5uf,Chinese Food Club,SNAcks,Khulna
s5ug,Laziz,Kebab,Dhaka
s5vj,New Holiday Inn Restaurant,Fast Food,Savar
s5wp,Kingfisher Restaurant,Asian,Dhaka
s5wt,Marshmallow Cafe & Playzone,Fast Food,Dhaka
s5ww,Tarka,Indian,Dhaka
s5x5,Khai Khai Bari,Dessert,Dhaka
s5xb,Khao Soi By Meal City,Rice Dishes,Chittagong
s5xg,Lake Touch,Fast Food,Dhaka
s5xh,Bhaat Ghor,Bangladeshi,Dhaka
s5xq,Cooper'S,Dessert,Dhaka
s5xt,Salt N Pepper 2,Chinese,Dhaka
s5xu,Mi Thai,Fast Food,Dhaka
s5yi,Sura Restaurant,Korean,Dhaka
s5yr,Blue Olive Restaurant Ltd.,Chinese,Dhaka
s5za,Taj Kitchen,Fast Food,Dhaka
s5zh,Indian Spicy And Delhi Darbar,Asian,Dhaka
s5zj,The Galleria Restaurant & Cafe,Chinese,Dhaka
s5zy,Dine In Dhaba,Indian,Dhaka
s631,New Malanchow Fastfood,Fast Food,Dhaka
s64v,Nayan Biryani House,Biryani,Dhaka
s6ab,Grassroots Cafe,Fast Food,Sylhet
s6az,Trust Shawarma House,Fast Food,Dhaka
s6ds,Lobiyot Restaurant,Bangladeshi,Chittagong
s6ea,Bangaliana Bhoj,Bangladeshi,Dhaka
s6ek,Arabian Shawarma House,Shawarma,Dhaka
s6ep,Tasty Trails,Fast Food,Dhaka
s6fq,Raj Doot,SNAcks,Dhaka
s6g2,Masum Collection,Bangladeshi,Bogra
s6gt,Austin'S Cafe,Fast Food,Dhaka
s6hq,Rice And Noodle,Chinese,Dhaka
s6hw,Sip & Bite,Fast Food,Sylhet
s6ia,Golden Spoon Khulna,Fast Food,Khulna
s6ie,Cafe Al Baik,Fast Food,Chittagong
s6in,Bd Bites,Asian,Dhaka
s6jr,Foodland Cafe,Fast Food,Dhaka
s6k9,Nusrat Fuchka House,SNAcks,Barisal
s6kj,Dhaba Banani,Indian,Dhaka
s6lp,Pizza Hut Delivery Uttara,Pizza,Dhaka
s6lu,Samdado Japanese Cuisine,Japanese,Dhaka
s6nc,New Cheers Restaurant,Asian,Dhaka
s6no,Tehari Avenue,Rice Dishes,Dhaka
s6ny,Redres,Fast Food,Dhaka
s6of,Dew Drop Restaurant,Asian,Cox'S Bazar
s6ok,The Mesquite Grill,Fast Food,Dhaka
s6pj,The Serial Griller,Fast Food,Chittagong
s6qk,Mollah Hotel & Restaurant,Bangladeshi,Savar
s6ra,Regal Catering Mirpur,Fast Food,Dhaka
s6sr,New Noor Afrin Biriyani House,Bangladeshi,Dhaka
s6te,Niharika Hotel & Restaurant,Bangladeshi,Savar
s6tf,Cafe Al Baik,Fast Food,Chittagong
s6ua,Lailaty,Rice Dishes,Dhaka
s6uf,Chemical X,SNAcks,Dhaka
s6v8,Ladhidh,SNAcks,Dhaka
s6ve,Mr. Gosto,Fast Food,Dhaka
s6vq,Hungry Pizza Lovers,Fast Food,Dhaka
s6w1,Aurop Restaurant,Bangladeshi,Dhaka
s6wr,The Juicy Hut,Juice Corner,Dhaka
s6xc,Snack'S Lane Noyashorok,Fast Food,Sylhet
s6xj,Celebrate Cafe & Restaurant,Chinese,Dhaka
s6yh,Hawlader Biriyani House,Biryani,Dhaka
s6yr,Sky View Lounge,Asian,Dhaka
s6ze,Azad Baburchi Biriyani,Rice Dishes,Dhaka
s6zi,The Courtyard Bazaar,NA,Dhaka
s6zm,S.K Food World,Chinese,Rajshahi
s6zo,Dhakaiya,Bangladeshi,Sylhet
s74j,Takwa,Bangladeshi,Feni
s76a,Foodygen,Fast Food,Dhaka
s7ba,Japanese Restaurant Ichi,Japanese,Dhaka
s7d0,Hotel Zaman & Biryani House,Bangladeshi,Chittagong
s7eh,The Arrosto,SNAcks,Chittagong
s7ej,Sector 7,Indian,Dhaka
s7et,Mohona Sweets,Sweets,Sylhet
s7fg,Chinatown,Chinese,Dhaka
s7fr,Bangladesh Fried Chicken & Pizza,Fast Food,Dhaka
s7fu,Kutumbobari Restora,Bangladeshi,Chittagong
s7gb,Off Beat,Fast Food,Dhaka
s7hb,In & Out,Fast Food,Chittagong
s7hw,Unicafe Restaurant And Fun,Fast Food,Dhaka
s7if,Cooper'S,Dessert,Chittagong
s7it,Thanda Garam,Juice Corner,Dhaka
s7jc,Tommy Miah'S Tea Bar & Cafe Restaurant,Fast Food,Dhaka
s7jh,Dark House,Fast Food,Dhaka
s7jm,Platinum Club Dhanmondi,SNAcks,Dhaka
s7jp,Subah Restaurant,Fast Food,Dhaka
s7js,Shaad Fuchka,Chotpoti & Fuchka,Dhaka
s7k0,Bikrampur Home Kitchen,Bangladeshi,Dhaka
s7kj,Kabab Factory,Kebab,Dhaka
s7kk,Roaster Cafe,Fast Food,Dhaka
s7kn,La Bamba Dhanmondi,Fast Food,Dhaka
s7kw,China101,Chinese,Dhaka
s7lr,Hungry Heroes,Burgers,Rajshahi
s7mj,Holiday Park Thai & Chinese Restaurant,Chinese,Dhaka
s7oi,Pizza Guy,Pizza,Dhaka
s7ok,Terra Bistro,Asian,Dhaka
s7pr,Premium Sweets,Dessert,Dhaka
s7ps,Paturi,Bangladeshi,Dhaka
s7qa,Bird'S Eye Rooftop Restaurant & Convention Hall,NA,Dhaka
s7qc,Biye Bari Biryani & Catering,Biryani,Dhaka
s7qf,King'S Kabab And Restaurant,Kebab,Dhaka
s7qx,Daba Restaurant,Rice Dishes,Chittagong
s7rt,Chillys,Fast Food,Chittagong
s7sk,Shawarma House Mirpur,Shawarma,Dhaka
s7sp,Zia Restaurant,Bangladeshi,Cox'S Bazar
s7t4,Five Star Burger & Pizza House,Fast Food,Feni
s7t7,Feni Cake Shop,Dessert,Feni
s7ui,Grand Royal Castle,Fast Food,Dhaka
s7uo,Dhakai Nanna Biryani House,Chinese,Gazipur
s7uu,Ambrosia Food Factory,Asian,Sylhet
s7vd,Pizza Roma,Pizza,Dhaka
s7vm,3 Food Dohs,Burgers,Dhaka
s7vr,Oasis Cafe & Restaurant,Fast Food,Dhaka
s7vw,Boishabi Fast Food,Fast Food,Khulna
s7wa,The Red Chamber,NA,Dhaka
s7wm,Pizza Hut Chittagong,Pizza,Chittagong
s7wu,Allahr Dan Biriyani House,Biryani,Dhaka
s7xg,Ag Food,SNAcks,Dhaka
s7xj,New Kashful Restaurant,Asian,Chittagong
s7xr,Crush Cafe,Fast Food,Chittagong
s7ya,Hotel Farmis Garden,Bangladeshi,Sylhet
s7yu,Wow Momo Foods (Mohakhali),Fast Food,Dhaka
s7yw,A One Food & Pastry,Burgers,Dhaka
s7z2,"Darling Point Restaurant (Kabab, Hotel & Chinese)",Chinese,Dhaka
s7zt,Mermaid Cafe Chill & Grill,Seafood,Cox'S Bazar
s84b,Hujurer Dokan,SNAcks,Chittagong
s8af,Station Zero,Fast Food,Dhaka
s8au,Ghoroa Hotel And Restaurant,Bangladeshi,Dhaka
s8av,Food Rapido,Chicken,Savar
s8bc,Cloud 9 Cafe,SNAcks,Chittagong
s8bd,Izumi,Japanese,Dhaka
s8bm,Burger King,Burgers,Dhaka
s8bo,Thai Beans,Thai,Dhaka
s8c2,Jfz Cooks,Bangladeshi,Chittagong
s8cj,D' Smaak Cafe,Fast Food,Dhaka
s8dc,Kung Food,Dumpling,Dhaka
s8dd,Two Spoons Chocolate Cafe & Restaurant,Western,Chittagong
s8dn,Ashta Banjan,Bangladeshi,Dhaka
s8ei,Tea Factory,Burgers,Dhaka
s8eq,The Dining Lounge,Fast Food,Dhaka
s8ev,Jingling Chinese Restaurant,Chinese,Dhaka
s8ex,Sushi Samurai,Sushi,Dhaka
s8ez,Mr. Burger,Burgers,Dhaka
s8fb,Bd.Fc,NA,Dhaka
s8hu,Bread & Beyond,Cakes,Dhaka
s8jl,Burger N Co.,Burgers,Dhaka
s8kx,Dhaba Mirpur,SNAcks,Dhaka
s8lk,Hazi Biriyani House,Bangladeshi,Dhaka
s8mh,Cold Coffee,Cafe,Chittagong
s8mi,Koyla,Indian,Dhaka
s8ng,Thirty3,Chinese,Dhaka
s8oh,Cube,Fast Food,Chittagong
s8pj,Gu Gu Ga Ga,Fast Food,Dhaka
s8pt,Second Cup Coffee,Cafe,Dhaka
s8sf,Mr.Manik Foods,Fast Food,Dhaka
s8sg,Adda,Fast Food,Rajshahi
s8tz,Indian Kitchen,Asian,Dhaka
s8u8,Royal Restaurant,Bangladeshi,Dhaka
s8ux,138 East,Fast Food,Dhaka
s8vj,Chefs Squad,Fast Food,Sylhet
s8vt,Laal Batti,Fast Food,Dhaka
s8vx,Burger House,Burgers,Dhaka
s8xf,Exit,Fast Food,Sylhet
s8xt,Cricketers Kitchen,Indian,Dhaka
s8xy,Cafe Caf,Beverage,Dhaka
s8yv,Kfc,Fried Chicken,Savar
s8za,Tasty Bistro,Fast Food,Dhaka
s8zc,Dhaka Biryani House,Rice Dishes,Dhaka
s90k,Aaz Baker'S,Bakery,Dhaka
s921,Ocean Bite Sea Food Restaurant,Seafood,Comilla
s99m,Bamboo Bangladesh,Bangladeshi,Nilphamari
s9aa,Hunger Games,Fast Food,Chittagong
s9aq,Prince Kitchen,Fast Food,Dhaka
s9au,Cafe 14,Chinese,Cox'S Bazar
s9az,The Great Kabab Factory,Kebab,Dhaka
s9br,Italian Pizza Hut,Pizza,Dhaka
s9cw,A&W,SNAcks,Dhaka
s9dm,8 Number Dokan,Rice Dishes,Dhaka
s9ek,Chaap Ghor,Kebab,Dhaka
s9en,Second Home,Asian,Cox'S Bazar
s9eq,Kababwala,Kebab,Dhaka
s9fj,Wafa'S Kabab Fort,Kebab,Dhaka
s9fv,Food Buzzz,Fast Food,Cox'S Bazar
s9fz,Pizza Hut Delivery Savar,Pizza,Savar
s9gd,Wind Of Change,SNAcks,Chittagong
s9gi,Lalbag Biryani House,Biryani,Dhaka
s9go,Nawab Chatga,Rice Dishes,Dhaka
s9hd,Cf Five Star,Fast Food,Dhaka
s9hj,George'S Pizza,Fast Food,Dhaka
s9hp,Cafe Kathmandu,Fast Food,Dhaka
s9hz,The Lantern'S Cafe,Fast Food,Dhaka
s9it,Kustury Sultan,Shawarma,Dhaka
s9jh,Spicy House,SNAcks,Khulna
s9ke,Cafe New Star Kacchi And Biriyani House,Kebab,Dhaka
s9kh,Tony Roma'S,Fast Food,Dhaka
s9kk,The Great Kabab Factory,Kebab,Dhaka
s9la,Momo Express,Fast Food,Dhaka
s9lj,Cafe Tasty Village,Fast Food,Dhaka
s9lo,Chatime,Beverage,Dhaka
s9lq,Chillox,Burgers,Chittagong
s9mx,Fresh Bake,Dessert,Dhaka
s9nr,Cafe Mario'S,Mexican,Dhaka
s9nv,Just Eat Restaurant & Cafe,Bangladeshi,Gazipur
s9nz,Kabab Khazana,Asian,Dhaka
s9qa,Habiby'S,Shawarma,Dhaka
s9rc,Chatime,Beverage,Dhaka
s9sd,Madol Khabar Ghor,Bangladeshi,Dhaka
s9sk,Coffeelicious Coffee,Beverage,Dhaka
s9sn,Coffee Adda And Burger Shop,Pasta,Dhaka
s9ss,Lake Dine,Fast Food,Chittagong
s9tf,Cafe Cherry Drops,Fast Food,Dhaka
s9to,Kababia,Indian,Sylhet
s9tq,Chick Chicken,Fast Food,Sylhet
s9tv,Shawarma House Paltan,Shawarma,Dhaka
s9ui,Jolpai Restaurant & Party Center,Asian,Dhaka
s9vj,Cafe Euphoria,Fast Food,Dhaka
s9vk,Coffee Mania,SNAcks,Dhaka
s9vq,Bistro E,Fast Food,Dhaka
s9w0,Sara'S Cafe And Fast Food,Fast Food,Dhaka
s9wd,Cafe Imperial,Fast Food,Dhaka
s9wg,Spicy 6,Fast Food,Dhaka
s9wm,Little Yellow,Fast Food,Dhaka
s9wq,M/S Ginza,Asian,Dhaka
s9x1,City Catering & Mini Chinese,Chinese,Dhaka
s9zj,Burger Lab,Rice Dishes,Dhaka
s9zy,Mehrima Kitchen,Beverage,Moulvibazar
sa6t,Omerta Restaurant,Sushi,Chittagong
sa6u,Joga Khichuri,Fast Food,Dhaka
saff,Gringos,Fast Food,Dhaka
samk,Pizza Inn,Pizza,Dhaka
sapb,Slice,Fast Food,Barisal
saxl,Rizq Cafe & Restaurant,SNAcks,Dhaka
sb3t,5Th September Kitchen,Beverage,Dhaka
sb56,Jhulon Bari Restora,SNAcks,Rajshahi
sb8t,Waffle Nut,Dessert,Dhaka
sbac,Forest,Cafe,Dhaka
sbe8,Freshop,Beverage,Dhaka
sbpy,The Mandarin,Fast Food,Bogra
sbw9,Tasty Koreana,Korean,Dhaka
sbyg,Arshad Enterprise,Bangladeshi,Khulna
sc0x,Layers Confectionery,Fast Food,Dhaka
sc23,Tuku Burger House,SNAcks,Barisal
sc3r,Trippy,Burgers,Dhaka
scbb,Muslim Sweets & Doi Ghor,Dessert,Dhaka
sccm,Le Delicia Gulshan 1,Cakes,Dhaka
scgo,Cafe Cino,Fast Food,Dhaka
sclt,Sandra Tea Shop,Bakery,Dhaka
scsd,Mrs Kitchen,Bangladeshi,Dhaka
scxw,Chilli N' Chillers,SNAcks,Dhaka
sdg8,Farm Cafe By Assurance Farm,Sweets,Dhaka
sdjt,Thinking Cup,Fast Food,Dhaka
sdnr,Food Garden Mini Chinese,Fast Food,Dhaka
sdpk,Brownea Kitchen,Fast Food,Feni
sdrn,Shyamoli Tehari Ghor,Rice Dishes,Dhaka
sdru,Persian,Rice Dishes,Faridpur
sdvz,Peace Of Pieces,Dumpling,Dhaka
seoi,Deshi Dine,Bangladeshi,Dhaka
seoy,Halim Mama,SNAcks,Chittagong
seu3,Uttoma Catering And Restaurant,Curry,Dhaka
sf05,Royal Kitchen,Fast Food,Dhaka
sfa8,Salman Biryani House,Rice Dishes,Dhaka
sfl3,Oritoast,Cakes,Dinajpur
sfms,Pandago Ob,Bangladeshi,Kushtia
sfqi,Lets Waffle,Dessert,Dhaka
sgj1,Toasties,SNAcks,Dhaka
sgnx,Iftar Mela By Pagla Baburchi,Bangladeshi,Dhaka
sgp5,Life Care Food,Bangladeshi,Dhaka
sgxz,Sunan Juice Bar,Beverage,Khulna
sgyn,Kashful Chinese,Fast Food,Chittagong
sh47,R Bakery,Bakery,Dhaka
sh51,Wendys Food Court (Mr. Cheese),Fast Food,Khulna
sh9z,Waffle N More,Dessert,Barisal
shbx,Prime Fries,Fast Food,Dhaka
shk2,Irani Haleem Bazar,SNAcks,Rajshahi
si01,Boishakhi Restaurant,Bangladeshi,Rangpur
si79,Back Benchers,SNAcks,Dhaka
si88,Petuker Adda Cafe & Restaurant,Fast Food,Satkhira
side,Slieez,Pizza,Dhaka
sile,Feastro,Burgers,Dhaka
sivn,Barbados,Beverage,Dhaka
sj6j,Cafelytics,Cafe,Dhaka
sjaf,Vr Chittagong,Fast Food,Chittagong
sjbt,Central Kitchen,SNAcks,Chittagong
sjhj,Young Chef,Fast Food,Dhaka
sjxj,My Home Kitchen,SNAcks,Chittagong
sk7m,Ranna Ghor,SNAcks,Rajshahi
skds,Waffle Scoop,Dessert,Chittagong
skhi,Pizzu,Pizza,Dhaka
skkd,Cp Five Star,Chicken,Feni
skom,Paragon Momo,Dumpling,Gazipur
skue,Khabar Bari Restora,Rice Dishes,Barisal
skwj,China Town Chinese Restaurant,Soups,Dhaka
sl77,Pizza Hot,Pizza,Dhaka
sl8s,Paragon Momo,Dumpling,Savar
slbo,Wrap & Roll,Wraps,Dhaka
slek,Lipe'S Kitchen,Bangladeshi,Dhaka
slg3,Barakah Station,Rice Dishes,Chittagong
slq0,Maa'R Haater Ranna,Bangladeshi,Dhaka
slx4,Carnival Pizza,Pizza,Dhaka
smbc,Hot Cake,Cakes,Dhaka
smie,Sunnah E Kacchi,Bangladeshi,Dhaka
smpy,Toum,Middle Eastern,Dhaka
smuc,Tasty Treat,Dessert,Gazipur
smyr,Nazma'S Kitchen,Bangladeshi,Dhaka
sn0s,Tasty Dot,Rice Dishes,Gazipur
sn70,Sky View Lounge,Asian,Dhaka
snfc,Brother'S Home Kitchen,Burgers,Dhaka
snh5,Friends Cave,Fast Food,Kushtia
snln,Saleha'S Kitchen,Bangladeshi,Dhaka
snw6,Kacchir King,Biryani,Kushtia
snyd,Delicious Pizza,Pizza,Dhaka
so5m,Wendys Food Court,Juice Corner,Khulna
soca,Pizza Chocolaty,Pizza,Dhaka
sokv,Hotel Tower Inn,Rice Dishes,Chittagong
sowh,Backyard Kitchen,Fast Food,Rajshahi
soz7,Hena Kitchen,Bangladeshi,Dhaka
sp0l,Shahi Khana Pina,Curry,Dhaka
sp48,Allegro Suites,Asian,Cox'S Bazar
spe1,Cafe 4/5,Fast Food,Khulna
spk0,Pizzawali,Fast Food,Savar
spm9,Tasty Treat,Dessert,Chittagong
spu5,Arsalan'S Kitchen & Restaurant,Curry,Dhaka
sq6t,Burger Club,SNAcks,Dhaka
sqak,The Rice Bowl,Rice Dishes,Dhaka
sqgv,Rush Burgers,Burgers,Dhaka
sqiw,Mayer Heshel,Bangladeshi,Dhaka
sqn0,Mehedi Fast Food & Fuchka House,Chotpoti & Fuchka,Chittagong
sqsh,Delhi Darbar,Rice Dishes,Dhaka
sqys,Deshi Bite,Bangladeshi,Chittagong
sr3h,Home Kitchen Express,Healthy,Dhaka
sr6b,Steakout,American,Dhaka
srb1,Hot & Steamy,Bangladeshi,Dhaka
srmy,Crazy Dough,Pizza,Dhaka
srrw,Frybee,SNAcks,Dhaka
srul,Bangaliana Kitchen,Bangladeshi,Dhaka
ss27,Hotel Makka Madina,Kebab,Chittagong
sscz,Cafe Colombia,Italian,Dhaka
ssn6,Phantom Burger,Burgers,Dhaka
sspd,Travel East,Japanese,Dhaka
ssvs,Pott Fire,Rice Dishes,Dhaka
st1p,Griddle,Cafe,Dhaka
st99,Aamal,Fast Food,Dhaka
stga,Ctg Pet Shop,Bangladeshi,Chittagong
stj0,Cliqnpay,Bangladeshi,Dhaka
stj7,Melting Pot,Rice Dishes,Dhaka
stn9,Snora'S Kitchen,Dessert,Dhaka
stpb,Kimchi Season,Asian,Dhaka
stqq,Kebab Hub,Kebab,Dhaka
stvh,Savoury By Tastease,SNAcks,Cox'S Bazar
styd,Home Kitchen,Bangladeshi,Dhaka
stzv,Kacchi Dine,Biryani,Mymensingh
su0o,Maya Fuchka And Coffee House,Chotpoti & Fuchka,Sylhet
suds,Foodnest,Fast Food,Dhaka
supe,Feel Hungry,Bangladeshi,Dhaka
sut8,Waffle Heaven,Dessert,Dhaka
suua,Biryani House,Biryani,Pabna
suyc,Mohua Chotpoti,Chotpoti & Fuchka,Dhaka
sv3e,King'S Delight,Fast Food,Dhaka
sv6l,Dream Cafe & Restaurant,Fast Food,Naogaon
sv71,Village Kitchen,Bangladeshi,Mymensingh
svdr,Rosonar Vhoj,SNAcks,Dhaka
svg3,H&C Bakery Green Road,Cakes,Dhaka
svk5,Shaheb Ali Chotpoti,Bangladeshi,Khulna
sw2d,The Golden Star Chinese Restaurant,Chinese,Dhaka
sx21,Rumana Roshni Kitchen,Bangladeshi,Dhaka
sx93,Homefectionery,Fast Food,Dhaka
sxko,Fuska House Uttara,Bangladeshi,Dhaka
sxpp,Cruncheese,Rice Dishes,Chittagong
sxrk,Indian Spicy Restaurant,Indian,Dhaka
sxwh,Khan Shaheb Restaurant,Rice Dishes,Dhaka
syjo,Mezzan Dine,Bangladeshi,Cox'S Bazar
sysi,London Street,Fast Food,Dhaka
sz1o,Pizza Zone,Pizza,Dhaka
sz4j,Royal Kitchen,Bangladeshi,Dhaka
sz4o,Meal Maker,Rice Dishes,Dhaka
sz6h,Ittadi Foodz,Fast Food,Jessore
szdd,Khaben Naki,Bangladeshi,Gazipur
szo8,Pinchos,Chinese,Dhaka
szp0,Lunch Mafia,Rice Dishes,Dhaka
t04l,Rost Zone,Fast Food,Dhaka
t0ad,Tastease,SNAcks,Cox'S Bazar
t0bl,Luminous Pizza,Pizza,Gopalganj
t0bz,The Pepperoni Express,Pizza,Dhaka
t0c1,Kacchi Bhai,Biryani,Tangail
t0ck,Food Gallery Hotel & Biryani House,Fast Food,Khulna
t0ct,Master Chef Pastry & Fast Food,Fast Food,Rajshahi
t0dv,Kureghor Kabab ( South Banasree),Kebab,Dhaka
t0gi,Dhaka Chotpoti & Fuchka House,Chotpoti & Fuchka,Jessore
t0gw,The Cakes & Bakeries,Cakes,Barisal
t0hi,Chilango,Fast Food,Dhaka
t0hl,Oven Fresh Fast Food & Pastry,Asian,Khulna
t0hu,Lazeez Dine,Rice Dishes,Khulna
t0id,Hunger Killers,Seafood,Chittagong
t0jz,Jerry Bees,Cakes,Dhaka
t0ke,Baoxi Kafei,Chinese,Dhaka
t0kt,The Eatalia,Pizza,Dhaka
t0lc,Pizza King & Fast Food,SNAcks,Gazipur
t0mg,Cakery,Cakes,Comilla
t0mp,Star Burger & Pizza House,Fast Food,Khulna
t0nb,Choloman Mini Chinese,SNAcks,Rangpur
t0nj,Biswas Hotel,Bangladeshi,Faridpur
